year,source,target,travel_time,length
2004,Szombathely,Debrecen,4.332628500622591,443397.3110000001
2004,Szombathely,Szeged,3.9081366249711085,382261.9530000002
2004,Szombathely,Kecskemét,2.636041384134345,302053.88900000014
2004,Szombathely,Békéscsaba,3.8249432286653677,422223.621
2004,Szombathely,Miskolc,3.547395602063226,400872.54900000006
2004,Szombathely,Győr,0.990391007791663,102160.42599999999
2004,Szombathely,Nyíregyháza,4.5535415943294435,456388.4730000002
2004,Szombathely,Székesfehérvár,1.9967327110687132,184110.34700000004
2004,Szombathely,Zalaegerszeg,0.8428897001124793,53260.603
2004,Szombathely,Salgótarján,3.123722020095015,334234.9419999999
2004,Szombathely,Tatabánya,1.4240817043699416,163558.09100000004
2004,Szombathely,Veszprém,1.7405721452714082,139934.26600000003
2004,Szombathely,Szolnok,2.9157074257702087,320535.3049999998
2004,Szolnok,Szekszárd,2.2410232346785737,179640.72699999998
2004,Szolnok,Kaposvár,3.1194813789214875,251798.55199999997
2004,Szolnok,Eger,1.931329616169385,115521.81799999998
2004,Szolnok,Debrecen,1.6007783236402608,133843.33099999995
2004,Szolnok,Szeged,1.6546640470279999,121346.85599999997
2004,Szolnok,Kecskemét,0.8575282019215722,60760.038000000015
2004,Szolnok,Békéscsaba,1.3368532023531623,112491.85299999996
2004,Szolnok,Miskolc,2.3293987857781357,159393.59800000003
2004,Szolnok,Győr,2.0404667034532644,218374.879
2004,Szolnok,Nyíregyháza,2.387639775210383,186481.519
2004,Szolnok,Székesfehérvár,1.582278477515263,163096.1
2004,Szolnok,Zalaegerszeg,3.585499962288286,315667.95600000006
2004,Szolnok,Salgótarján,1.9642078777348895,134138.84099999996
2004,Szolnok,Tatabánya,1.501359538216506,157259.45799999998
2004,Szolnok,Veszprém,1.9751935971262202,203094.68899999998
2005,Pécs,Szekszárd,0.7319098179933825,59481.90900000001
2005,Pécs,Kaposvár,1.1289733228548327,66148.099
2005,Pécs,Eger,3.580359699239908,325694.28299999994
2005,Pécs,Debrecen,4.307783816413229,362694.9030000001
2005,Pécs,Szeged,2.5235428649309464,188892.523
2005,Pécs,Kecskemét,2.0988489676072337,172752.24999999997
2005,Pécs,Békéscsaba,3.2805032353122456,284006.87000000005
2005,Pécs,Miskolc,3.992492985422303,373658.50299999997
2005,Pécs,Győr,3.1227133383659296,229454.58500000008
2005,Pécs,Nyíregyháza,4.99863897768852,415333.09099999996
2005,Pécs,Székesfehérvár,2.0374094989796614,154190.415
2005,Pécs,Zalaegerszeg,3.2523657368290113,189736.97
2005,Pécs,Salgótarján,3.568819403454092,308455.85499999986
2005,Pécs,Tatabánya,2.71257196050841,220184.39899999995
2005,Pécs,Veszprém,2.2009319740840887,156050.595
2005,Pécs,Szolnok,2.8908627415608463,233296.78
2005,Szekszárd,Kaposvár,1.6636305385425163,116030.46900000004
2005,Szekszárd,Eger,2.9305201923576347,272038.23
2005,Szekszárd,Debrecen,3.657944309530956,309038.85
2005,Szekszárd,Szeged,1.8732968691597849,139082.89400000003
2005,Szekszárd,Kecskemét,1.4490094607249628,119096.19699999996
2005,Szekszárd,Békéscsaba,2.6306637284299756,234197.24100000004
2005,Szekszárd,Miskolc,3.3426534785400297,320002.44999999995
2005,Szekszárd,Győr,2.4728738314836582,186451.88300000006
2005,Szekszárd,Nyíregyháza,4.348799470806247,361677.0379999998
2005,Szekszárd,Székesfehérvár,1.3875699920973907,100534.36200000001
2005,Szekszárd,Tatabánya,2.0627324536261393,166528.346
2005,Szekszárd,Veszprém,1.780485111708348,126706.50000000004
2005,Kaposvár,Eger,3.3740304156491057,328838.651
2005,Kaposvár,Debrecen,4.53640245377387,381196.6750000002
2005,Kaposvár,Szeged,3.4552635854800804,250247.67299999998
2005,Kaposvár,Kecskemét,2.575002661550725,191254.02200000003
2005,Kaposvár,Békéscsaba,3.756656929255737,313007.5859999999
2005,Kaposvár,Miskolc,3.7861637018315006,378077.5650000001
2005,Kaposvár,Győr,2.820997312416425,212885.3560000001
2005,Kaposvár,Nyíregyháza,4.7923096940977175,433593.48900000023
2005,Kaposvár,Székesfehérvár,1.735693473030158,140796.73500000004
2005,Kaposvár,Tatabánya,2.4030823332768554,206716.05399999997
2005,Kaposvár,Veszprém,1.8709741242345082,139481.36599999998
2005,Eger,Debrecen,1.6273441158114195,125806.534
2005,Eger,Szeged,3.141936336112207,236868.67399999988
2005,Eger,Kecskemét,1.8622478219848433,157249.98099999997
2005,Eger,Békéscsaba,3.051149666515867,216178.37699999995
2005,Eger,Miskolc,0.7680618528522151,66304.834
2005,Eger,Győr,2.2620143260425167,249746.2699999999
2005,Eger,Nyíregyháza,1.7742078451184327,128990.76799999998
2005,Eger,Székesfehérvár,1.8310594283484947,197702.70000000004
2005,Eger,Tatabánya,1.711180611510887,189612.49299999993
2005,Eger,Veszprém,2.2239745479594526,238130.845
2005,Debrecen,Szeged,3.0083840028402626,217564.626
2005,Debrecen,Kecskemét,2.274449276773954,190158.16100000005
2005,Debrecen,Békéscsaba,1.9545093538865304,128769.73899999999
2005,Debrecen,Miskolc,1.4568736713243415,98368.706
2005,Debrecen,Győr,3.4573877783056446,341236.88500000007
2005,Debrecen,Nyíregyháza,0.7871025815701225,52669.56000000001
2005,Debrecen,Székesfehérvár,2.9991995523676436,289209.30600000004
2005,Debrecen,Tatabánya,2.918280613068887,281119.09900000005
2005,Debrecen,Veszprém,3.392114671978601,329637.45100000023
2005,Szeged,Kecskemét,1.3985630416487316,87145.45499999999
2005,Szeged,Békéscsaba,1.1722916358731907,95114.34700000001
2005,Szeged,Miskolc,3.555820777892633,280740.45399999997
2005,Szeged,Győr,3.0328959026541646,284793.45199999993
2005,Szeged,Nyíregyháza,3.7952454544103844,268325.92600000015
2005,Szeged,Székesfehérvár,2.5747076767161636,213567.931
2005,Szeged,Veszprém,2.967622796327121,242945.73500000002
2005,Kecskemét,Békéscsaba,1.2934803984199137,124184.88899999998
2005,Kecskemét,Miskolc,2.276132263765267,201121.76100000003
2005,Kecskemét,Győr,1.7608006618174,199893.46300000005
2005,Kecskemét,Nyíregyháza,3.0613107283440772,242796.34900000005
2005,Kecskemét,Székesfehérvár,1.3026124358793987,140859.678
2005,Kecskemét,Veszprém,1.695527555490356,170237.48200000002
2005,Békéscsaba,Miskolc,3.4113830252108728,227138.44499999995
2005,Békéscsaba,Győr,2.949702506348424,320063.19499999983
2005,Békéscsaba,Nyíregyháza,2.7416119354566533,179531.03900000005
2005,Békéscsaba,Székesfehérvár,2.491514280410423,261124.35799999998
2005,Békéscsaba,Veszprém,2.8844294000213804,291991.04599999986
2005,Miskolc,Győr,2.674147612224912,298712.12299999996
2005,Miskolc,Nyíregyháza,1.514012977061404,87695.37899999999
2005,Miskolc,Székesfehérvár,2.243192714530889,246941.61400000006
2005,Győr,Nyíregyháza,3.680293604491129,354228.0470000003
2005,Győr,Székesfehérvár,1.1214919887517685,85917.52100000005
2005,Nyíregyháza,Székesfehérvár,3.2493387067971087,302457.538
2005,Zalaegerszeg,Szekszárd,3.258084552673739,206749.39200000005
2005,Zalaegerszeg,Kaposvár,2.1234610139741785,125376.39199999998
2005,Zalaegerszeg,Eger,3.8342809131215185,350882.04899999994
2005,Zalaegerszeg,Debrecen,5.0024210371406665,442388.655
2005,Zalaegerszeg,Szeged,4.577929161489184,341007.65500000014
2005,Zalaegerszeg,Kecskemét,3.30583392065242,268299.4020000001
2005,Zalaegerszeg,Békéscsaba,4.494735765183444,390052.9659999999
2005,Zalaegerszeg,Miskolc,4.246414199303912,400120.96300000005
2005,Zalaegerszeg,Győr,1.8332807079041433,155421.02899999998
2005,Zalaegerszeg,Nyíregyháza,5.25256019157013,455636.88700000016
2005,Zalaegerszeg,Székesfehérvár,2.104465058773387,162441.70200000002
2005,Zalaegerszeg,Salgótarján,3.8227406173357026,333613.06500000006
2005,Zalaegerszeg,Tatabánya,2.2669714044824216,216818.69400000005
2005,Zalaegerszeg,Veszprém,1.6257575651620655,118265.62100000004
2005,Salgótarján,Szekszárd,2.918979896571817,254799.8019999999
2005,Salgótarján,Kaposvár,3.362490119863286,311569.6670000001
2005,Salgótarján,Eger,1.2400708187751783,75811.73
2005,Salgótarján,Debrecen,2.4749071037365136,201618.264
2005,Salgótarján,Szeged,3.128354831318908,255485.69699999987
2005,Salgótarján,Kecskemét,1.8486663171915447,175821.46999999997
2005,Salgótarján,Békéscsaba,3.0375681617225685,241592.47799999992
2005,Salgótarján,Miskolc,1.6522041049575742,125661.16499999992
2005,Salgótarján,Győr,2.2504740302567,232074.5159999999
2005,Salgótarján,Nyíregyháza,2.6583500972237926,204802.49800000002
2005,Salgótarján,Székesfehérvár,1.819519132562678,180433.71600000001
2005,Salgótarján,Tatabánya,1.6996403157250703,172343.50899999996
2005,Salgótarján,Veszprém,2.2124342521736358,220861.861
2005,Tatabánya,Szeged,2.4937887374174075,223717.31400000007
2005,Tatabánya,Kecskemét,1.2164798180555552,138817.32499999998
2005,Tatabánya,Békéscsaba,2.4053816625865796,258987.0570000001
2005,Tatabánya,Miskolc,2.1233138976932837,238851.40700000004
2005,Tatabánya,Győr,0.5508337145316299,61397.66499999999
2005,Tatabánya,Nyíregyháza,3.129459889959501,294367.3310000002
2005,Tatabánya,Székesfehérvár,0.8590690993065269,68355.84199999996
2005,Tatabánya,Veszprém,1.2519842189174843,107786.01099999997
2005,Veszprém,Miskolc,2.6361078341418467,287369.75900000014
2005,Veszprém,Győr,1.3153522818414474,78894.25000000006
2005,Veszprém,Nyíregyháza,3.642253826408065,342885.68300000025
2005,Veszprém,Székesfehérvár,0.4941586936113223,44794.12900000001
2005,Szombathely,Pécs,3.9260529193554956,242997.57300000006
2005,Szombathely,Szekszárd,3.3481145538006025,260009.99500000005
2005,Szombathely,Kaposvár,2.8802210065250864,178636.99500000008
2005,Szombathely,Eger,3.135262315880831,351906.696
2005,Szombathely,Debrecen,4.332628500622591,443397.3110000001
2005,Szombathely,Szeged,3.9081366249711085,382261.9530000002
2005,Szombathely,Kecskemét,2.636041384134345,302053.88900000014
2005,Szombathely,Békéscsaba,3.8249432286653677,422223.621
2005,Szombathely,Miskolc,3.547395602063226,400872.54900000006
2005,Szombathely,Győr,0.990391007791663,102160.42599999999
2005,Szombathely,Nyíregyháza,4.5535415943294435,456388.4730000002
2005,Szombathely,Székesfehérvár,1.9967327110687132,184110.34700000004
2005,Szombathely,Zalaegerszeg,0.8428897001124793,53260.603
2005,Szombathely,Salgótarján,3.123722020095015,334234.9419999999
2005,Szombathely,Tatabánya,1.4240817043699416,163558.09100000004
2005,Szombathely,Veszprém,1.7405721452714082,139934.26600000003
2005,Szombathely,Szolnok,2.9157074257702087,320535.3049999998
2005,Szolnok,Szekszárd,2.2410232346785737,179640.72699999998
2005,Szolnok,Kaposvár,3.1194813789214875,251798.55199999997
2005,Szolnok,Eger,1.931329616169385,115521.81799999998
2005,Szolnok,Debrecen,1.6007783236402608,133843.33099999995
2005,Szolnok,Szeged,1.6546640470279999,121346.85599999997
2005,Szolnok,Kecskemét,0.8575282019215722,60760.038000000015
2005,Szolnok,Békéscsaba,1.3368532023531623,112491.85299999996
2005,Szolnok,Miskolc,2.3293987857781357,159393.59800000003
2005,Szolnok,Győr,2.0404667034532644,218374.879
2005,Szolnok,Nyíregyháza,2.387639775210383,186481.519
2005,Szolnok,Székesfehérvár,1.582278477515263,163096.1
2005,Szolnok,Zalaegerszeg,3.585499962288286,315667.95600000006
2005,Szolnok,Salgótarján,1.9642078777348895,134138.84099999996
2005,Szolnok,Tatabánya,1.501359538216506,157259.45799999998
2005,Szolnok,Veszprém,1.9751935971262202,203094.68899999998
2006,Pécs,Szekszárd,0.7319098179933825,59481.90900000001
2006,Pécs,Kaposvár,1.1289733228548327,66148.099
2006,Pécs,Eger,3.385006935483364,325694.28299999994
2006,Pécs,Debrecen,4.189753977449275,362694.9030000001
2006,Pécs,Szeged,2.5235428649309464,188892.523
2006,Pécs,Kecskemét,2.0988489676072337,172752.24999999997
2006,Pécs,Békéscsaba,3.2805032353122456,284006.87000000005
2006,Pécs,Miskolc,3.797140221665759,373658.50299999997
2006,Pécs,Győr,3.036179286766816,229454.58500000008
2006,Pécs,Nyíregyháza,4.7609865569380085,413596.10500000004
2006,Pécs,Székesfehérvár,2.0374094989796614,154190.415
2006,Pécs,Zalaegerszeg,3.189850434058096,189736.97
2006,Pécs,Salgótarján,3.373466639697548,308455.85499999986
2006,Pécs,Tatabánya,2.497072121530058,220184.39899999995
2006,Pécs,Veszprém,2.131479217733825,156050.595
2006,Pécs,Szolnok,2.8908627415608463,233296.78
2006,Szekszárd,Kaposvár,1.6636305385425163,116030.46900000004
2006,Szekszárd,Eger,2.7351674286010903,272038.23
2006,Szekszárd,Debrecen,3.5399144705670023,309038.85
2006,Szekszárd,Szeged,1.8732968691597849,139082.89400000003
2006,Szekszárd,Kecskemét,1.4490094607249628,119096.19699999996
2006,Szekszárd,Békéscsaba,2.6306637284299756,234197.24100000004
2006,Szekszárd,Miskolc,3.1473007147834853,320002.44999999995
2006,Szekszárd,Győr,2.386339779884545,186451.88300000006
2006,Szekszárd,Nyíregyháza,4.111147050055735,359940.0519999999
2006,Szekszárd,Székesfehérvár,1.3875699920973907,100534.36200000001
2006,Szekszárd,Tatabánya,1.8472326146477862,166528.346
2006,Szekszárd,Veszprém,1.780485111708348,126706.50000000004
2006,Kaposvár,Eger,3.3740304156491057,328838.651
2006,Kaposvár,Debrecen,4.178777457615016,381196.6750000002
2006,Kaposvár,Szeged,3.2017830123382716,250247.67299999998
2006,Kaposvár,Kecskemét,2.575002661550725,191254.02200000003
2006,Kaposvár,Békéscsaba,3.756656929255737,313007.5859999999
2006,Kaposvár,Miskolc,3.7861637018315006,378077.5650000001
2006,Kaposvár,Győr,2.820997312416425,212885.3560000001
2006,Kaposvár,Nyíregyháza,4.750010037103752,432097.87700000015
2006,Kaposvár,Székesfehérvár,1.735693473030158,140796.73500000004
2006,Kaposvár,Tatabánya,2.4030823332768554,206716.05399999997
2006,Kaposvár,Veszprém,1.8015213678842439,139481.36599999998
2006,Eger,Debrecen,1.1663696848423553,125806.534
2006,Eger,Szeged,2.5539401456173225,236868.67399999988
2006,Eger,Kecskemét,1.8622478219848433,157249.98099999997
2006,Eger,Békéscsaba,3.051149666515867,216178.37699999995
2006,Eger,Miskolc,0.7680618528522151,66304.834
2006,Eger,Győr,2.2620143260425167,249746.2699999999
2006,Eger,Nyíregyháza,1.7319081881244658,128990.76799999998
2006,Eger,Székesfehérvár,1.8310594283484947,197702.70000000004
2006,Eger,Tatabánya,1.711180611510887,189612.49299999993
2006,Eger,Veszprém,2.2239745479594526,238130.845
2006,Debrecen,Szeged,3.0083840028402626,217564.626
2006,Debrecen,Kecskemét,2.274449276773954,190158.16100000005
2006,Debrecen,Békéscsaba,1.9545093538865304,128769.73899999999
2006,Debrecen,Miskolc,1.0072147571735013,98368.706
2006,Debrecen,Győr,3.066761368008429,341236.88500000007
2006,Debrecen,Nyíregyháza,0.7871025815701225,52669.56000000001
2006,Debrecen,Székesfehérvár,2.6358064703144057,289209.30600000004
2006,Debrecen,Tatabánya,2.5159276534767994,281119.09900000005
2006,Debrecen,Veszprém,3.0287215899253632,329637.45100000023
2006,Szeged,Kecskemét,0.8948111067094014,87145.45499999999
2006,Szeged,Békéscsaba,1.1722916358731907,95114.34700000001
2006,Szeged,Miskolc,2.967824587397744,280740.45399999997
2006,Szeged,Győr,2.4449834078857764,284793.45199999993
2006,Szeged,Nyíregyháza,3.662536047321008,268325.92600000015
2006,Szeged,Székesfehérvár,1.9867951819477747,213567.931
2006,Szeged,Veszprém,2.379710301558732,242945.73500000002
2006,Kecskemét,Békéscsaba,1.2934803984199137,124184.88899999998
2006,Kecskemét,Miskolc,2.276132263765267,201121.76100000003
2006,Kecskemét,Győr,1.7608006618174,199893.46300000005
2006,Kecskemét,Nyíregyháza,2.9286013212547006,241059.363
2006,Kecskemét,Székesfehérvár,1.3026124358793987,140859.678
2006,Kecskemét,Veszprém,1.695527555490356,170237.48200000002
2006,Békéscsaba,Miskolc,2.9617241110600325,227138.44499999995
2006,Békéscsaba,Győr,2.949702506348424,320063.19499999983
2006,Békéscsaba,Nyíregyháza,2.7416119354566533,179531.03900000005
2006,Békéscsaba,Székesfehérvár,2.491514280410423,261124.35799999998
2006,Békéscsaba,Veszprém,2.8844294000213804,291991.04599999986
2006,Miskolc,Győr,2.674147612224912,298712.12299999996
2006,Miskolc,Nyíregyháza,1.514012977061404,87695.37899999999
2006,Miskolc,Székesfehérvár,2.243192714530889,246941.61400000006
2006,Győr,Nyíregyháza,3.6379939474971614,354228.0470000003
2006,Győr,Székesfehérvár,1.1214919887517685,85917.52100000005
2006,Nyíregyháza,Székesfehérvár,3.207039049803142,302457.538
2006,Zalaegerszeg,Szekszárd,2.8993933329097628,206749.39200000005
2006,Zalaegerszeg,Kaposvár,2.1234610139741785,125376.39199999998
2006,Zalaegerszeg,Eger,3.5975993643986497,350882.04899999994
2006,Zalaegerszeg,Debrecen,4.402346406364561,442388.655
2006,Zalaegerszeg,Szeged,3.753070724322714,341007.65500000014
2006,Zalaegerszeg,Kecskemét,3.0688879782543377,268299.4020000001
2006,Zalaegerszeg,Békéscsaba,4.2577898227853614,390052.9659999999
2006,Zalaegerszeg,Miskolc,4.009732650581045,400120.96300000005
2006,Zalaegerszeg,Győr,1.8332807079041433,155421.02899999998
2006,Zalaegerszeg,Nyíregyháza,4.973578985853295,455636.88700000016
2006,Zalaegerszeg,Székesfehérvár,1.9582201751099837,162441.70200000002
2006,Zalaegerszeg,Salgótarján,3.5860590686128337,333613.06500000006
2006,Zalaegerszeg,Tatabánya,2.2669714044824216,216818.69400000005
2006,Zalaegerszeg,Veszprém,1.6257575651620655,118265.62100000004
2006,Salgótarján,Szekszárd,2.723627132815274,254799.8019999999
2006,Salgótarján,Kaposvár,3.362490119863286,311569.6670000001
2006,Salgótarján,Eger,1.2400708187751783,75811.73
2006,Salgótarján,Debrecen,2.0505119369477147,201618.264
2006,Salgótarján,Szeged,2.5403586408240244,255485.69699999987
2006,Salgótarján,Kecskemét,1.8486663171915447,175821.46999999997
2006,Salgótarján,Békéscsaba,3.0375681617225685,241592.47799999992
2006,Salgótarján,Miskolc,1.6522041049575742,125661.16499999992
2006,Salgótarján,Győr,2.2504740302567,232074.5159999999
2006,Salgótarján,Nyíregyháza,2.6160504402298255,204802.49800000002
2006,Salgótarján,Székesfehérvár,1.819519132562678,180433.71600000001
2006,Salgótarján,Tatabánya,1.6996403157250703,172343.50899999996
2006,Salgótarján,Veszprém,2.2124342521736358,220861.861
2006,Tatabánya,Szeged,1.9058762426490174,223717.31400000007
2006,Tatabánya,Kecskemét,1.2164798180555552,138817.32499999998
2006,Tatabánya,Békéscsaba,2.4053816625865796,258987.0570000001
2006,Tatabánya,Miskolc,2.1233138976932837,238851.40700000004
2006,Tatabánya,Győr,0.5508337145316299,61397.66499999999
2006,Tatabánya,Nyíregyháza,3.087160232965534,294367.3310000002
2006,Tatabánya,Székesfehérvár,0.8590690993065269,68355.84199999996
2006,Tatabánya,Veszprém,1.2519842189174843,107786.01099999997
2006,Veszprém,Miskolc,2.6361078341418467,287369.75900000014
2006,Veszprém,Győr,1.3153522818414474,78894.25000000006
2006,Veszprém,Nyíregyháza,3.5999541694140973,342885.68300000025
2006,Veszprém,Székesfehérvár,0.4941586936113223,44794.12900000001
2006,Szombathely,Pécs,3.8566001630052305,242997.57300000006
2006,Szombathely,Szekszárd,3.2615805022014897,260009.99500000005
2006,Szombathely,Kaposvár,2.8802210065250864,178636.99500000008
2006,Szombathely,Eger,3.135262315880831,351906.696
2006,Szombathely,Debrecen,3.9400093578467428,443397.3110000001
2006,Szombathely,Szeged,3.320224130202721,382261.9530000002
2006,Szombathely,Kecskemét,2.636041384134345,302053.88900000014
2006,Szombathely,Békéscsaba,3.8249432286653677,422223.621
2006,Szombathely,Miskolc,3.547395602063226,400872.54900000006
2006,Szombathely,Győr,0.990391007791663,102160.42599999999
2006,Szombathely,Nyíregyháza,4.511241937335476,456388.4730000002
2006,Szombathely,Székesfehérvár,1.9967327110687132,184110.34700000004
2006,Szombathely,Zalaegerszeg,0.8428897001124793,53260.603
2006,Szombathely,Salgótarján,3.123722020095015,334234.9419999999
2006,Szombathely,Tatabánya,1.4240817043699416,163558.09100000004
2006,Szombathely,Veszprém,1.7405721452714082,139934.26600000003
2006,Szombathely,Szolnok,2.9157074257702087,320535.3049999998
2006,Szolnok,Szekszárd,2.2410232346785737,179640.72699999998
2006,Szolnok,Kaposvár,3.1194813789214875,251798.55199999997
2006,Szolnok,Eger,1.931329616169385,115521.81799999998
2006,Szolnok,Debrecen,1.6007783236402608,133843.33099999995
2006,Szolnok,Szeged,1.6546640470279999,121346.85599999997
2006,Szolnok,Kecskemét,0.8575282019215722,60760.038000000015
2006,Szolnok,Békéscsaba,1.3368532023531623,112491.85299999996
2006,Szolnok,Miskolc,2.3293987857781357,159393.59800000003
2006,Szolnok,Győr,2.0404667034532644,218374.879
2006,Szolnok,Nyíregyháza,2.2549303681210073,184744.53299999997
2006,Szolnok,Székesfehérvár,1.582278477515263,163096.1
2006,Szolnok,Zalaegerszeg,3.3485540198902015,315667.95600000006
2006,Szolnok,Salgótarján,1.9642078777348895,134138.84099999996
2006,Szolnok,Tatabánya,1.501359538216506,157259.45799999998
2006,Szolnok,Veszprém,1.9751935971262202,203094.68899999998
2007,Pécs,Szekszárd,0.7319098179933825,59481.90900000001
2007,Pécs,Kaposvár,1.1289733228548327,66148.099
2007,Pécs,Eger,3.346345714284083,324581.2459999999
2007,Pécs,Debrecen,4.151092756249994,362694.9030000001
2007,Pécs,Szeged,2.5235428649309464,188892.523
2007,Pécs,Kecskemét,2.0988489676072337,172752.24999999997
2007,Pécs,Békéscsaba,3.2805032353122456,284006.87000000005
2007,Pécs,Miskolc,3.758479000466478,373658.50299999997
2007,Pécs,Győr,2.997518065567535,229454.58500000008
2007,Pécs,Nyíregyháza,4.193330046362559,413596.10500000004
2007,Pécs,Székesfehérvár,2.0374094989796614,154190.415
2007,Pécs,Zalaegerszeg,2.9889101354164254,189736.97
2007,Pécs,Salgótarján,3.334805418498267,307342.8179999998
2007,Pécs,Tatabánya,2.4584109003307772,220184.39899999995
2007,Pécs,Veszprém,2.131479217733825,156050.595
2007,Pécs,Szolnok,2.8908627415608463,233296.78
2007,Szekszárd,Kaposvár,1.6636305385425163,116030.46900000004
2007,Szekszárd,Eger,2.6965062074018102,270925.193
2007,Szekszárd,Debrecen,3.5012532493677218,309038.85
2007,Szekszárd,Szeged,1.8732968691597849,139082.89400000003
2007,Szekszárd,Kecskemét,1.4490094607249628,119096.19699999996
2007,Szekszárd,Békéscsaba,2.6306637284299756,234197.24100000004
2007,Szekszárd,Miskolc,3.108639493584205,320002.44999999995
2007,Szekszárd,Győr,2.347678558685264,186451.88300000006
2007,Szekszárd,Nyíregyháza,3.543490539480286,359940.0519999999
2007,Szekszárd,Székesfehérvár,1.3875699920973907,100534.36200000001
2007,Szekszárd,Tatabánya,1.808571393448506,166528.346
2007,Szekszárd,Veszprém,1.780485111708348,126706.50000000004
2007,Kaposvár,Eger,3.3740304156491057,328838.651
2007,Kaposvár,Debrecen,4.178777457615016,381196.6750000002
2007,Kaposvár,Szeged,3.2017830123382716,250247.67299999998
2007,Kaposvár,Kecskemét,2.575002661550725,191254.02200000003
2007,Kaposvár,Békéscsaba,3.756656929255737,313007.5859999999
2007,Kaposvár,Miskolc,3.7861637018315006,378077.5650000001
2007,Kaposvár,Győr,2.820997312416425,212885.3560000001
2007,Kaposvár,Nyíregyháza,4.2210147477275815,432097.87700000015
2007,Kaposvár,Székesfehérvár,1.735693473030158,140796.73500000004
2007,Kaposvár,Tatabánya,2.4030823332768554,206716.05399999997
2007,Kaposvár,Veszprém,1.8015213678842439,139481.36599999998
2007,Eger,Debrecen,1.1663696848423553,125806.534
2007,Eger,Szeged,2.5539401456173225,236868.67399999988
2007,Eger,Kecskemét,1.8622478219848433,157249.98099999997
2007,Eger,Békéscsaba,3.051149666515867,216178.37699999995
2007,Eger,Miskolc,0.7680618528522151,66304.834
2007,Eger,Győr,2.2620143260425167,249746.2699999999
2007,Eger,Nyíregyháza,1.2029128987482967,128990.76799999998
2007,Eger,Székesfehérvár,1.8310594283484947,197702.70000000004
2007,Eger,Tatabánya,1.711180611510887,189612.49299999993
2007,Eger,Veszprém,2.2239745479594526,238130.845
2007,Debrecen,Szeged,3.0083840028402626,217564.626
2007,Debrecen,Kecskemét,2.274449276773954,190158.16100000005
2007,Debrecen,Békéscsaba,1.9545093538865304,128769.73899999999
2007,Debrecen,Miskolc,1.0072147571735013,98368.706
2007,Debrecen,Győr,3.066761368008429,341236.88500000007
2007,Debrecen,Nyíregyháza,0.7871025815701225,52669.56000000001
2007,Debrecen,Székesfehérvár,2.6358064703144057,289209.30600000004
2007,Debrecen,Tatabánya,2.5159276534767994,281119.09900000005
2007,Debrecen,Veszprém,3.0287215899253632,329637.45100000023
2007,Szeged,Kecskemét,0.8948111067094014,87145.45499999999
2007,Szeged,Békéscsaba,1.1722916358731907,95114.34700000001
2007,Szeged,Miskolc,2.967824587397744,280740.45399999997
2007,Szeged,Győr,2.4449834078857764,284793.45199999993
2007,Szeged,Nyíregyháza,3.4026756332938244,268325.92600000015
2007,Szeged,Székesfehérvár,1.9867951819477747,206975.63799999998
2007,Szeged,Veszprém,2.379710301558732,242945.73500000002
2007,Kecskemét,Békéscsaba,1.2934803984199137,124184.88899999998
2007,Kecskemét,Miskolc,2.276132263765267,201121.76100000003
2007,Kecskemét,Győr,1.7608006618174,199893.46300000005
2007,Kecskemét,Nyíregyháza,2.7109833096613483,241059.363
2007,Kecskemét,Székesfehérvár,1.3026124358793987,134267.385
2007,Kecskemét,Veszprém,1.695527555490356,170237.48200000002
2007,Békéscsaba,Miskolc,2.9617241110600325,227138.44499999995
2007,Békéscsaba,Győr,2.949702506348424,320063.19499999983
2007,Békéscsaba,Nyíregyháza,2.7416119354566533,179531.03900000005
2007,Békéscsaba,Székesfehérvár,2.491514280410423,256020.94899999996
2007,Békéscsaba,Veszprém,2.8844294000213804,291991.04599999986
2007,Miskolc,Győr,2.674147612224912,298712.12299999996
2007,Miskolc,Nyíregyháza,1.043757971079443,87695.37899999999
2007,Miskolc,Székesfehérvár,2.243192714530889,246941.61400000006
2007,Győr,Nyíregyháza,3.1089986581209916,354228.0470000003
2007,Győr,Székesfehérvár,1.1214919887517685,85917.52100000005
2007,Nyíregyháza,Székesfehérvár,2.67804376042697,302457.538
2007,Zalaegerszeg,Szekszárd,2.6984530342680912,206446.42900000006
2007,Zalaegerszeg,Kaposvár,2.0926085729349313,125376.39199999998
2007,Zalaegerszeg,Eger,3.39247950652621,350882.04899999994
2007,Zalaegerszeg,Debrecen,4.197226548492121,442388.655
2007,Zalaegerszeg,Szeged,3.545211402410704,341007.65500000014
2007,Zalaegerszeg,Kecskemét,2.8610286563423277,268299.4020000001
2007,Zalaegerszeg,Békéscsaba,4.0499305008733515,390052.9659999999
2007,Zalaegerszeg,Miskolc,3.804612792708605,400120.96300000005
2007,Zalaegerszeg,Győr,1.8332807079041433,155421.02899999998
2007,Zalaegerszeg,Nyíregyháza,4.239463838604686,455636.88700000016
2007,Zalaegerszeg,Székesfehérvár,1.7531003172375437,162441.70200000002
2007,Zalaegerszeg,Salgótarján,3.380939210740394,333613.06500000006
2007,Zalaegerszeg,Tatabánya,2.2669714044824216,216818.69400000005
2007,Zalaegerszeg,Veszprém,1.6257575651620655,118265.62100000004
2007,Salgótarján,Szekszárd,2.6849659116159934,253686.76499999996
2007,Salgótarján,Kaposvár,3.362490119863286,311569.6670000001
2007,Salgótarján,Eger,1.2400708187751783,75811.73
