u,v,key,osmid,oneway,lanes,ref,highway,length,name,maxspeed,bridge,junction,access,tunnel,width,service,maxspeed_new,speedcolor
9104726166,9104726152,0,984807223,True,,,motorway_link,56.766999999999996,,,,,,,,,60.0,#472d7b
9104726170,9104726152,0,996720135,True,2,M30,motorway,438.848,,,,,,,,,130.0,#fde725
9104726170,9104726169,0,997191867,True,,,motorway_link,83.231,,,,,,,,,60.0,#472d7b
9104754577,9104754578,0,984809502,True,,,motorway_link,92.42,,,,,,,,,60.0,#472d7b
9104754577,9104713758,0,996720137,True,2,M30,motorway,452.72,,,,,,,,,130.0,#fde725
26748563,2548875120,0,"[4383246, 607702135]",True,"['2', '1']",,motorway_link,407.217,,,,,,,,,60.0,#472d7b
26748563,26748564,0,"[585425067, 549859780]",True,2,M3,motorway,413.57899999999995,,130.0,,,,,,,130.0,#fde725
26748564,3070665006,0,"[242949696, 184710531, 549859780, 258955143, 322817287, 258955145, 322817291, 184710511, 302786644, 302786649, 302786651, 242949692]",True,"['2', '3']",M3,motorway,13464.791999999998,,130.0,yes,,,,,,130.0,#fde725
26748581,247898856,0,"[606750528, 586269526, 25924733, 25924734]",True,,33,primary,286.404,,,yes,,,,,,90.0,#21918c
26748582,2548875062,0,551692327,True,1,,motorway_link,26.328,,,,,,,,,60.0,#472d7b
26748582,2548875082,0,551692328,True,,33,primary,7.13,,,,,,,,,90.0,#21918c
26748611,247462273,0,"[22967699, 697582647]",True,,33805,primary_link,312.443,,,,,,,,,40.0,#440154
26748611,2548875543,0,"[551511269, 221540038]",True,,33,primary,234.628,,,,,,,,,90.0,#21918c
26757461,98265042,0,"[169337344, 169337345, 562500736, 40862728, 40862729, 40862731, 40862732, 30430860, 262554382, 30430859, 323004691, 323004692, 227935908, 222820133, 227636011, 227636012, 226076462, 226076463, 548684217, 386349370, 231529277, 231529278, 180592865, 180592867, 433044843, 219072883, 219072887, 562500729, 562500730, 562500731, 562500732, 562500733, 562500734]",False,2,33,primary,30247.46000000001,"['Kossuth út', 'Húszöles út', 'Dózsa út', 'Fő út']",65.63784595378087,yes,,,,,,65.63784595378087,#414287
26757461,3256599620,0,"[227935911, 562496743, 562496746, 236383052, 548679341, 548679342, 277227156, 277229108, 277227764, 236431735, 447684053, 277227863]",False,,31,primary,17534.05000000001,"['Egri utca', 'Szabadság út', 'Széchenyi István utca', 'Szabadság utca', 'Fő út']",50.00000000000001,,,,,,,50.00000000000001,#440154
26757461,247462227,0,"[699988112, 308924652, 308924653, 227935910]",False,2,33,primary,797.492,Dózsa út,50.0,,,,,,,50.0,#440154
98265042,26757461,0,"[562500736, 169337345, 169337344, 40862728, 40862729, 30430859, 30430860, 40862731, 40862732, 262554382, 323004691, 323004692, 227935908, 222820133, 227636011, 227636012, 226076462, 226076463, 548684217, 386349370, 231529277, 231529278, 180592865, 180592867, 433044843, 219072883, 219072887, 562500729, 562500730, 562500731, 562500732, 562500733, 562500734]",False,2,33,primary,30247.459999999992,"['Kossuth út', 'Húszöles út', 'Dózsa út', 'Fő út']",65.63784595378087,yes,,,,,,65.63784595378087,#414287
98265042,5978063215,0,633277058,True,,33,primary,18.571,Húszöles út,50.0,,roundabout,,,,,50.0,#440154
247462227,26757461,0,"[699988112, 308924652, 308924653, 227935910]",False,2,33,primary,797.4920000000001,Dózsa út,50.0,,,,,,,50.0,#440154
247462227,1349288501,0,248043477,True,,33,primary,133.371,,,,,,,,,90.0,#21918c
247462273,247462708,0,"[551511264, 22967739]",False,,33803,primary_link,181.31,,,,,,,,,40.0,#440154
247462273,247462701,0,"[832739504, 973501617, 22967730]",False,,"['33803', '33806']",primary_link,427.40400000000005,,,,,,,,,40.0,#440154
247462701,247462273,0,"[832739504, 973501617, 22967730]",False,,"['33803', '33806']",primary_link,427.40399999999994,,,,,,,,,40.0,#440154
247462701,2305691862,0,221540031,True,,33806,primary_link,296.209,,,,,,,,,40.0,#440154
247462708,2548875520,0,22967746,True,,33804,primary_link,328.523,,,,,,,,,40.0,#440154
247462708,2305691854,0,"[551511264, 221540029]",False,,33803,primary_link,576.8229999999999,Laskó út,,,,,,,,40.0,#440154
247462708,247462273,0,"[551511264, 22967739]",False,,33803,primary_link,181.30999999999997,,,,,,,,,40.0,#440154
247759706,247759707,0,247989998,True,1,,motorway_link,37.194,,,,,,,,,60.0,#472d7b
247759706,2548349417,0,247990000,True,,,motorway_link,28.776000000000003,,,,,,,,,60.0,#472d7b
247759707,2548349417,0,551692335,False,3,331,primary,27.352,,,,,,,,,90.0,#21918c
247759707,248550885,0,"[98986601, 244578668, 609490062, 609490063, 244578675]",False,3,331,primary,1060.4930000000002,,,yes,,,,,,90.0,#21918c
247898827,2548875389,0,"[22994171, 607702133]",True,"['2', '1']",,motorway_link,464.579,,,,,,,,,60.0,#472d7b
247898827,282788292,0,"[585425066, 549522326]",True,2,M3,motorway,757.689,,130.0,,,,,,,130.0,#fde725
247898856,2548875453,0,248043458,True,1,,motorway_link,9.239,,,,,,,,,60.0,#472d7b
247898856,26748611,0,"[697582648, 606750525]",True,2,33,primary,268.138,,,,,,,,,90.0,#21918c
267844611,815068149,0,"[245703801, 336506243, 562503054, 67514514, 336506264, 336506265, 433029019, 167577892, 167578026, 548684218, 548695483, 548695484, 324431292, 324431293, 548695487, 548695489, 563320259, 563356869, 596503621, 24640203, 685837649, 548695506, 548695507, 324689759, 324689760, 227940837, 227940838, 562503019, 562503020, 562503023, 562503025, 245703798, 245703799, 223571704, 285062777, 245703800, 230882815]",False,,34,primary,53240.12199999998,"['Táncsics út', 'Kunhegyesi út', 'Örsi út', 'Rákóczi utca', 'Kossuth Lajos utca', 'Igari út', 'Madarasi út', 'Kunmadarasi út', 'Rákóczi Ferenc út', 'Só út']",50.0,yes,,,,,,50.0,#440154
267844611,5978063215,0,"[223571706, 356994844, 356994845]",False,,33,primary,2211.064,Húszöles út,50.000000000000014,,,,,,,50.000000000000014,#440154
267844611,26757218,0,"[107246874, 107246880, 222820134, 440370093, 737491629, 563615533, 737491633, 842004145, 440370099, 415871800, 415871801, 548684219, 632266821, 632266822, 563300552, 252736842, 252736843, 252736844, 252736845, 563300567, 738913244]",False,"['2', '3']",33,primary,34478.300999999985,"['Húszöles út', 'Kilenclyukú híd']",86.78783641287414,yes,,,,,,86.78783641287414,#24868e
282793974,2548349417,0,551692336,False,2,331,primary,19.866,,,,,,,,,90.0,#21918c
282793974,2548349414,0,25924970,True,1,,motorway_link,24.818,,,,,,,,,60.0,#472d7b
282793974,2548366672,0,"[551692337, 25924978, 25924977]",False,2,331,primary,260.71299999999997,,,yes,,,,,,90.0,#21918c
282794066,247898827,0,"[184710530, 242949700, 322817286, 258955142, 258955144, 322817289, 184710534, 242949706, 209997074, 302786643, 25924821, 302786646, 302786647, 302786648, 332946745]",True,"['2', '3']",M3,motorway,14439.952999999994,,128.8292691279437,yes,,,,,,128.8292691279437,#f6e620
1349288501,2548875062,0,248043454,True,1,,motorway_link,39.566,,,,,,,,,60.0,#472d7b
1349288501,26748582,0,248043477,True,,33,primary,27.747999999999998,,,,,,,,,90.0,#21918c
2305691854,247462708,0,"[551511264, 221540029]",False,,33803,primary_link,576.8229999999999,Laskó út,,,,,,,,40.0,#440154
2305691862,2305691864,0,221540032,False,,33,primary,71.882,,,,,,,,,90.0,#21918c
2305691862,2548875543,0,"[221540033, 290537786, 221540039]",False,,33,primary,674.627,,,yes,,,,,,90.0,#21918c
2305691864,2305691862,0,221540032,False,,33,primary,71.882,,,,,,,,,90.0,#21918c
2305691864,2305691854,0,221540030,True,,33803,primary_link,161.829,,,,,,,,,40.0,#440154
2305691864,1793264605,0,"[221540035, 487524743, 563375051, 232018002, 232018003]",False,,33,primary,2775.361,,,yes,,,,,,90.0,#21918c
2548349414,282794066,0,25924970,True,1,,motorway_link,358.37,,,,,,,,,60.0,#472d7b
2548349417,282793974,0,551692336,False,2,331,primary,19.866,,,,,,,,,90.0,#21918c
2548349417,2548349414,0,441637655,True,,,motorway_link,20.491999999999997,,,,,,,,,60.0,#472d7b
2548349417,247759707,0,551692335,False,3,331,primary,27.352,,,,,,,,,90.0,#21918c
2548363429,26749988,0,"[186137537, 247989994, 247989995, 322817290, 322817292, 549551346, 247988087, 247988089, 186137535]",True,2,M3,motorway,9783.056000000004,,130.0,yes,,,,,,130.0,#fde725
2548366664,2548366669,0,247992285,True,,,motorway_link,26.206000000000003,,,,,,,,,60.0,#472d7b
2548366664,255290471,0,302786695,True,1,,motorway_link,31.47,,,,,,,,,60.0,#472d7b
2548366666,2548363429,0,22753899,True,1,,motorway_link,685.5949999999998,,,,,,,,,60.0,#472d7b
2548366669,2548366672,0,551692331,False,2,331,primary,24.96,,,,,,,,,90.0,#21918c
2548366669,2548366666,0,22753899,True,1,,motorway_link,22.517,,,,,,,,,60.0,#472d7b
2548366672,2548366669,0,551692331,False,2,331,primary,24.96,,,,,,,,,90.0,#21918c
2548366672,282793974,0,"[25924977, 25924978, 551692337]",False,2,331,primary,260.71299999999997,,,yes,,,,,,90.0,#21918c
2548366672,2548366666,0,247992286,True,,,motorway_link,29.362,,,,,,,,,60.0,#472d7b
2548875047,26748582,0,4383245,True,1,,motorway_link,8.826,,,,,,,,,60.0,#472d7b
2548875047,247462227,0,606750531,True,,33,primary,168.05200000000002,,,,,,,,,90.0,#21918c
2548875062,26748564,0,551692327,True,1,,motorway_link,481.937,,,,,,,,,60.0,#472d7b
2548875082,2548875047,0,551692329,True,,,motorway_link,8.865,,,,,,,,,60.0,#472d7b
2548875082,26748581,0,551692330,True,,33,primary,27.97,,,,,,,,,90.0,#21918c
2548875120,2548875082,0,248043440,True,,,motorway_link,26.475,,,,,,,,,60.0,#472d7b
2548875120,26748581,0,248045192,True,1,,motorway_link,40.744,,,,,,,,,60.0,#472d7b
2548875253,2548875047,0,"[586269529, 248043390, 606750523, 248043414]",True,,33,primary,279.80400000000003,,,yes,,,,,,90.0,#21918c
2548875389,2548875253,0,248043394,True,1,,motorway_link,47.559000000000005,,,,,,,,,60.0,#472d7b
2548875389,2548875421,0,607702134,True,1,,motorway_link,26.799,,,,,,,,,60.0,#472d7b
2548875421,247898856,0,551692325,True,1,,motorway_link,9.088,,,,,,,,,60.0,#472d7b
2548875421,2548875253,0,551692326,True,,33,primary,36.057,,,,,,,,,90.0,#21918c
2548875432,282788292,0,551692324,True,1,,motorway_link,763.164,,,,,,,,,60.0,#472d7b
2548875453,2548875421,0,551692323,True,,33,primary,5.59,,,,,,,,,90.0,#21918c
2548875453,2548875432,0,551692324,True,1,,motorway_link,30.893,,,,,,,,,60.0,#472d7b
2548875500,2548875453,0,551511268,True,,33,primary,33.79,,,,,,,,,90.0,#21918c
2548875500,2548875432,0,248043463,True,,,motorway_link,48.269,,,,,,,,,60.0,#472d7b
2548875520,2548875500,0,551511268,True,,33,primary,228.05,,,,,,,,,90.0,#21918c
2548875543,2548875520,0,"[551511268, 248043405]",True,,33,primary,232.933,,,,,,,,,90.0,#21918c
2548875543,2305691862,0,"[221540033, 290537786, 221540039]",False,,33,primary,674.627,,,yes,,,,,,90.0,#21918c
3070649535,282794066,0,"[247989997, 566361246]",True,2,M3,motorway,345.472,,130.0,,,,,,,130.0,#fde725
3070649535,247759706,0,247989998,True,1,,motorway_link,404.558,,,,,,,,,60.0,#472d7b
3070665006,2548363429,0,"[549551346, 302786652]",True,2,M3,motorway,668.5569999999999,,,,,,,,,130.0,#fde725
3070665006,2548366664,0,302786695,True,1,,motorway_link,475.11500000000007,,,,,,,,,60.0,#472d7b
5978063215,267844611,0,"[223571706, 356994844, 356994845]",False,,33,primary,2211.0640000000003,Húszöles út,50.000000000000014,,,,,,,50.000000000000014,#440154
5978063215,98265042,0,633277058,True,,33,primary,18.395,Húszöles út,50.0,,roundabout,,,,,50.0,#440154
312377683,2871207847,0,283221874,False,3,4,primary,31.324,,90.0,,,,,,,90.0,#21918c
312377683,2871207851,0,294498392,False,2,4,primary,39.644,,90.0,,,,,,,90.0,#21918c
312377683,2871207844,0,283221873,True,,34,primary,25.049999999999997,,,,,,,,,90.0,#21918c
815068149,2871207841,0,283221876,True,,34,primary,13.91,,,,,,,,,90.0,#21918c
815068149,267844611,0,"[245703801, 336506243, 562503054, 67514514, 336506264, 336506265, 433029019, 167577892, 167578026, 548684218, 548695483, 324431292, 324431293, 548695484, 548695487, 548695489, 563320259, 596503621, 563356869, 24640203, 223571704, 685837649, 548695506, 548695507, 324689759, 324689760, 227940837, 227940838, 562503019, 562503020, 562503023, 562503025, 245703798, 245703799, 245703800, 285062777, 230882815]",False,,34,primary,53240.12200000004,"['Táncsics út', 'Kunhegyesi út', 'Örsi út', 'Rákóczi utca', 'Kossuth Lajos utca', 'Igari út', 'Madarasi út', 'Kunmadarasi út', 'Rákóczi Ferenc út', 'Só út']",50.0,yes,,,,,,50.0,#440154
914383718,914383722,0,"[204716618, 294498285, 110559086, 294498396, 77746992, 110559090, 294498293, 294498485, 106367925, 294498456, 294498360, 204716604, 294498461]",True,"['2', '1', '3']",4,primary,5170.233999999998,,90.14597466439146,,,,,,,90.14597466439146,#21918c
914383718,2871207847,0,"[294498436, 294498406, 294498509, 283680462, 308978735, 277232368, 294498460, 204716606]",False,"['2', '4']",4,primary,2928.9000000000005,Ady Endre út,58.86631412518201,,,,,,,58.86631412518201,#482878
914383722,914383718,0,"[294498496, 294498369, 294498306, 204716613, 204716615, 204716617, 294498314, 294498443, 110559085, 106367885, 110559087, 77746991, 110559089, 294498512, 294498452, 204716602, 294498331]",True,"['2', '1', '3']",4,primary,5168.884999999999,,90.46664973671582,,,,,,,90.46664973671582,#20928c
914383722,2980951732,0,"[294498400, 294498304, 294498371, 294498307, 294498476, 294498419, 106367893, 294498326, 294498423, 904782390, 294498490]",False,"['2', '3']","['M4', '4']",primary,7556.003999999999,,90.0,,,,,,,90.0,#21918c
2586664672,2586664695,0,"[613814816, 613814809]",True,1,4,primary,61.553,,50.0,,roundabout,,,,,50.0,#440154
2586664674,2586664676,0,252616543,True,1,4,primary,19.946,,50.0,,,,,,,50.0,#440154
2586664674,2586664672,0,613814819,True,1,4,primary,13.729,,49.99999999999999,,roundabout,,,,,49.99999999999999,#440154
2586664676,2586664672,0,261608414,True,1,4,primary,19.557,,50.0,,,,,,,50.0,#440154
2586664676,2871207851,0,"[204716545, 204716546, 204716547, 204716548, 204716549, 204716550, 204716551, 866236168, 204716553, 204716554, 294498315, 204716552, 294498322, 194553749, 294498454, 294498457, 130402462, 294498465, 294498338, 130402723, 130402724, 130402722, 884823078, 294498470, 294498344, 294498473, 251686313, 204716586, 294498348, 204716590, 294498480, 204716592, 294498482, 204716594, 294498484, 294498486, 294498492, 294498493, 294498366, 204716609, 122593474, 294498373, 294498505, 866234702, 294498167, 866247246, 294498386, 294498169, 294498521, 294498395, 83157341, 294498170, 294498527, 294498272, 294498402, 294498274, 547761124, 844953317, 844953316, 294498276, 294498281, 294498291, 294498164, 294498163, 294498166, 294498165, 294498168, 844953465, 844953466, 294498430]",False,"['2', '4', '3']",4,primary,34596.44299999999,Petőfi út,89.4674125797331,yes,,,,,,89.4674125797331,#218f8d
2586664694,2586664674,0,"[613814812, 252616541]",True,1,4,primary,56.796000000000014,,50.0,,roundabout,,,,,50.0,#440154
2586664695,2586664701,0,252616546,True,1,4,primary,18.328000000000003,,50.0,,,,,,,50.0,#440154
2586664695,2586664694,0,613814814,True,1,4,primary,11.532,,50.0,,roundabout,,,,,50.0,#440154
2586664701,2586664694,0,252616547,True,1,4,primary,19.08,,50.0,,,,,,,50.0,#440154
2586664701,265325888,0,"[294498275, 294498531, 336817797, 336817798, 199092327, 294498471, 123260488, 294498442, 294498317, 204716557, 294498483, 194553748, 185671669, 194553750, 194553751, 294498357, 185671673, 294498488]",False,"['2', '3']",4,primary,9914.840999999999,,87.9343169042643,yes,,,,,,87.9343169042643,#238a8d
2871207841,312377683,0,283221877,True,,34,primary,26.531,,,,,,,,,90.0,#21918c
2871207841,2871207847,0,283221878,True,,34,primary,40.976,,,,,,,,,90.0,#21918c
2871207844,815068149,0,283221879,True,,34,primary,14.971,,,,,,,,,90.0,#21918c
2871207847,312377683,0,283221874,False,3,4,primary,31.324,,90.0,,,,,,,90.0,#21918c
2871207847,914383718,0,"[294498436, 294498406, 294498509, 283680462, 308978735, 277232368, 294498460, 204716606]",False,"['2', '4']",4,primary,2928.9,Ady Endre út,58.86631412518201,,,,,,,58.86631412518201,#482878
2871207851,312377683,0,294498392,False,2,4,primary,39.644,,90.0,,,,,,,90.0,#21918c
2871207851,2586664676,0,"[204716545, 204716546, 204716547, 204716548, 204716549, 204716550, 204716551, 204716552, 204716553, 204716554, 866236168, 294498315, 294498322, 194553749, 294498454, 844953465, 294498457, 844953466, 130402462, 294498465, 130402722, 130402723, 130402724, 294498338, 294498470, 884823078, 294498344, 251686313, 204716586, 294498473, 294498348, 204716590, 204716592, 294498480, 204716594, 294498482, 294498484, 294498486, 294498492, 294498493, 294498366, 204716609, 122593474, 294498373, 294498505, 866247246, 866234702, 294498386, 294498521, 294498395, 83157341, 294498527, 294498272, 294498274, 294498402, 294498276, 844953316, 844953317, 547761124, 294498281, 294498163, 294498164, 294498165, 294498166, 294498167, 294498168, 294498169, 294498170, 294498291, 294498430]",False,"['2', '4', '3']",4,primary,34596.44299999998,Petőfi út,89.4674125797331,yes,,,,,,89.4674125797331,#218f8d
2871207851,2871207844,0,283221880,True,,34,primary,42.566,,,,,,,,,90.0,#21918c
255116467,2124108695,0,202442697,True,1,47,primary,34.19799999999999,,,,,,,,,90.0,#21918c
255116467,5641795669,0,"[823990361, 562727137, 643961990, 643961991, 643961992, 643961993, 202442703, 733411602, 323659766, 323659769, 886610815]",False,"['2', '3']",47,primary,9438.773000000008,,,,,,,,,90.0,#21918c
315239033,2388620372,0,"[309374088, 291661421, 789630446, 789628758, 223251928]",False,2,46,primary,3923.2359999999985,,49.99999999999999,,,,,,,49.99999999999999,#440154
315239033,719372943,0,"[633953792, 230344330, 230344331, 309189131, 392217228, 679322254, 679322255, 233669775, 233669776, 323036300, 185671839, 185671840, 294287393, 185671841, 273841827, 233435040, 609317151, 194211747, 294287400, 884823080, 548920367, 234429365, 234429366, 281495235, 281325510, 281325511, 281495244, 281495245, 223251929, 292886629, 884823909, 281486823, 562706922, 292886635, 562706926, 562706927, 77472111, 77472112, 562706930, 77472116, 77472119, 633953791]",False,"['2', '3']",46,primary,44813.53099999997,"['Bajcsy-Zsilinszky utca', 'Hídfő utca', 'Miklósi út', 'Puskin utca', 'Kossuth Lajos utca', 'Vasútsor utca', 'Dózsa György út', 'Erkel Ferenc utca', 'Dózsa György utca', 'Szabadság tér']",50.00000000000001,yes,,,,,,50.00000000000001,#440154
315239033,330355210,0,"[548701568, 548871425, 548701574, 548871431, 548871433, 548701578, 548701580, 164370841, 548701616, 548701617, 548701618, 596564276, 548871479, 548871481, 548871483, 219741499, 562677607, 562677612, 890330352, 548701559, 219741304, 548701567]",False,,443,primary,19321.202999999994,"['Blaha Lujza utca', 'Tanya II.', 'Hősök tere', 'Szarvasi út']",50.0,,,,,,,50.0,#440154
317317203,5097894519,0,488695146,False,2,47,primary,44.13,,,,,,,,,90.0,#21918c
317317203,5097894518,0,523716499,False,4,47,primary,43.899,,,,,,,,,90.0,#21918c
317317203,347348647,0,563637279,False,,474,primary,37.38,,,,,,,,,90.0,#21918c
330355210,315239033,0,"[548701568, 548871425, 548701574, 548871431, 548871433, 548701578, 548701580, 164370841, 548701616, 548701617, 548701618, 596564276, 548871479, 548871481, 219741499, 548871483, 562677607, 562677612, 890330352, 548701559, 219741304, 548701567]",False,,443,primary,19321.203,"['Blaha Lujza utca', 'Tanya II.', 'Hősök tere', 'Szarvasi út']",50.0,,,,,,,50.0,#440154
330355210,6828602749,0,"[318865631, 318865636, 318865641, 275208906, 318865645, 318865648, 838593811, 562692863]",False,2,44,primary,8441.312000000002,,62.65434483887413,,,,,,,62.65434483887413,#453781
330355210,3681305899,0,"[897512962, 899833223, 899833225, 792841993, 717597837, 717597838, 563627791, 495050384, 717597468, 701970721, 701970722, 4930468, 575584676, 575584677, 770277799, 337411243, 375521964, 375521965, 495047985, 495047986, 242888884, 330910388, 495047990, 685625656, 372399419, 372399420, 984431423, 223251775, 223251778, 495051716, 275208903, 591361352, 591361353, 591361354, 314529747, 314529748, 591036889, 591036890, 591036892, 24775902, 223251807, 548923103, 223251809, 24775906, 576652646, 318865638, 548923114, 233783916, 233783917, 342608625, 342608626, 495050484, 495050485]",False,"['2', '4', '3']",44,primary,26555.437999999995,"['Deák Ferenc út', 'Csabai út', 'Szabadság út', 'Fő utca']",71.30656184863561,yes,,,,,,71.30656184863561,#39568c
330489409,2388607013,0,"[563305700, 563359525, 442033893, 442033894, 427806985, 413878153, 442033897, 413878154, 563305706, 219498768, 203793297, 219498770, 563249814, 548920377, 275095674, 203793310]",False,,46,primary,20480.004999999997,"['Gyomai út', 'Csárda út']",50.00000000000001,yes,,,,,,50.00000000000001,#440154
330489409,255121149,0,"[548953988, 548953989, 291275273, 333832332, 333832333, 203793296, 233669777, 203793298, 203793299, 686623379, 203793301, 233669778, 899855378, 562727107, 203793305, 323004698, 755272603, 233961628, 233961629, 233961630, 233961631, 684404511, 323004697, 548921497, 563364004, 42821414, 200203312, 265844276, 649492533, 265844279, 450478520, 177709117, 177709119, 562727105, 24790338, 47156674, 795781828, 450478530, 562727109, 562727111, 562727112, 562727113, 324431306, 562727115, 324431307, 562727118, 562727119, 562727120, 684404305, 307228502, 562727130, 23559899, 684406748, 562727134, 998034659, 1003767396, 1003767398, 442033895, 442033896, 997797865, 223555818, 227456621, 169493998, 223555822, 684404980, 684406906, 679523707, 548953981, 548953982, 548953983]",False,2,47,primary,67567.326,"['Vörös Hadsereg út', 'Jeszenszky utca', 'Szeghalmi út', 'Garibaldi tér', 'Ady Endre utca', 'Széchenyi utca', 'Kossuth Lajos utca', 'Emlék tér', 'Köröstarcsai út', 'Luther Márton tér', 'Rákóczi út', 'Simai út', 'Kodály Zoltán út', 'Fő út']",70.53115148053959,yes,,,,,,70.53115148053959,#3a538b
330489409,255116718,0,"[311412416, 792272075]",False,,47,primary,126.02700000000002,Fő út,50.00000000000001,,,,,,,50.00000000000001,#440154
342861164,3674228837,0,30835454,True,,,primary_link,27.186,,,,,,,,,40.0,#440154
342861164,7212951085,0,188414603,False,2,47,primary,7.361,,89.99999999999999,,,,,,,89.99999999999999,#21908d
342861164,3674228830,0,188414603,False,2,47,primary,26.53,,89.99999999999999,,,,,,,89.99999999999999,#21908d
342861170,7212951087,0,772558556,True,,,primary_link,34.485,,,,,,,,,40.0,#440154
342861170,3674228840,0,772558557,False,,,primary_link,249.61000000000004,,,,,,,,,40.0,#440154
342861193,3674228840,0,772558558,False,,,primary_link,26.599,,,,,,,,,40.0,#440154
347348647,5097894518,0,523716501,True,,,primary_link,73.086,,,,,,,,,40.0,#440154
347348647,317317203,0,563637279,False,,474,primary,37.38,,,,,,,,,90.0,#21918c
347348647,2390518256,0,"[267290880, 267286532, 31241991, 31241992, 488718921, 31241993, 488648848, 230558681, 634106334, 563637279]",False,,474,primary,6157.752999999998,"['Szarvasi utca', 'Csorvási út', 'Arany János utca', 'Lehel utca']",49.99999999999999,,,,,,,49.99999999999999,#440154
2124108695,2124108733,0,"[686125604, 686125605, 686125599]",True,,47,primary,38.904999999999994,,,,roundabout,,,,,90.0,#21918c
2124108697,255116467,0,202442699,True,1,47,primary,35.903,,,,,,,,,90.0,#21918c
2124108697,2124108695,0,686125601,True,,47,primary,25.424000000000003,,,,roundabout,,,,,90.0,#21918c
2124108733,2124108750,0,202442701,True,,47,primary,45.894999999999996,,,,,,,,,90.0,#21918c
2124108733,2124108736,0,686125600,True,,47,primary,25.361,,,,roundabout,,,,,90.0,#21918c
2124108736,2124108697,0,"[202442698, 686125603, 686125602]",True,,47,primary,39.018,,,,roundabout,,,,,90.0,#21918c
2124108750,2124108736,0,202442707,True,1,47,primary,45.14,,,,,,,,,90.0,#21918c
2124108750,255116504,0,"[792279296, 25966599, 203793293, 203793300, 279129242, 279129244, 279129245, 562727135]",False,,47,primary,6990.603000000001,"['Kálvin tér', 'Csabai út', 'Petőfi Sándor út']",50.00000000000001,yes,,,,,,50.00000000000001,#440154
2388607013,330489409,0,"[563305700, 442033893, 442033894, 563359525, 442033897, 563305706, 413878154, 413878153, 427806985, 219498768, 203793297, 219498770, 563249814, 548920377, 275095674, 203793310]",False,,46,primary,20480.005000000005,"['Gyomai út', 'Csárda út']",50.00000000000001,yes,,,,,,50.00000000000001,#440154
2388607013,2388620372,0,"[998258060, 789630446]",False,,46,primary,78.77199999999999,,50.0,,,,,,,50.0,#440154
2388620372,2388607013,0,230350069,True,1,,primary_link,62.254000000000005,,,,,,,,,40.0,#440154
2388620372,2388607013,1,"[998258060, 789630446]",False,,46,primary,78.77199999999999,,50.0,,,,,,,50.0,#440154
2388620372,315239033,0,"[309374088, 291661421, 789630446, 789628758, 223251928]",False,2,46,primary,3923.236000000001,,49.99999999999999,,,,,,,49.99999999999999,#440154
2390549991,2390549999,0,772561258,True,,47,primary,89.58900000000001,,,,,,,,,90.0,#21918c
2390549991,3677018326,0,"[562727139, 772561259, 705026195, 705026196, 33046071, 30835451]",False,,47,primary,6783.745000000001,,90.0,yes,,,,,,90.0,#21918c
2390549999,2390550021,0,30029854,True,,47,primary,39.842,,,,roundabout,,,,,90.0,#21918c
2390550005,2390549999,0,30029854,True,,47,primary,32.318,,,,roundabout,,,,,90.0,#21918c
2390550005,2390549991,0,772561260,True,,47,primary,86.57399999999998,,90.0,,,,,,,90.0,#21918c
2390550021,2390550027,0,30029854,True,,47,primary,32.537,,,,roundabout,,,,,90.0,#21918c
2390550021,2390550031,0,772561262,True,,47,primary,81.18,,,,,,,,,90.0,#21918c
2390550027,2390550005,0,30029854,True,,47,primary,44.41,,,,roundabout,,,,,90.0,#21918c
2390550031,3674228835,0,"[772558537, 772558555, 188414603]",False,2,47,primary,2927.522000000001,,90.0,,,,,,,90.0,#21918c
2390550031,2390550027,0,772561261,True,,47,primary,80.894,,,,,,,,,90.0,#21918c
3226511414,5993419593,0,547231048,True,1,,trunk_link,145.453,,,,,,,,,60.0,#472d7b
3226511414,3226512302,0,"[756904973, 756904974]",True,2,M44,trunk,211.277,,109.99999999999999,,,,,,,109.99999999999999,#5cc863
3226512302,5287450739,0,756904975,True,2,M44,trunk,2763.917,,110.0,,,,,,,110.0,#5ec962
3226512358,6925702937,0,547229152,True,,,trunk_link,309.23800000000006,,60.00000000000001,,,,,,,60.00000000000001,#472d7b
3226512358,3226512359,0,"[753571234, 753571231]",True,2,M44,trunk,246.493,,109.99999999999999,,,,,,,109.99999999999999,#5cc863
3226512359,6860633920,0,"[753571233, 725105383, 739683689, 739683690, 739683691, 591008812, 730842738, 865458931, 883732661, 883732662, 733097979]",True,"['2', '1', '3']",M44,trunk,18207.89099999999,,107.2645830970662,,,,,,,107.2645830970662,#4cc26c
3674228830,342861164,0,188414603,False,2,47,primary,26.53,,89.99999999999999,,,,,,,89.99999999999999,#21908d
3674228830,5097894519,0,"[488695146, 188414603, 188414604, 523716500, 772558559]",False,2,47,primary,3130.017,,89.99999999999999,yes,,,,,,89.99999999999999,#21908d
3674228830,3674228837,0,363241777,True,,,primary_link,38.980999999999995,,,,,,,,,40.0,#440154
3674228835,2390550031,0,"[772558537, 188414603, 772558555]",False,2,47,primary,2927.5220000000004,,90.0,,,,,,,90.0,#21918c
3674228835,7212951085,0,188414603,False,2,47,primary,46.308,,89.99999999999999,,,,,,,89.99999999999999,#21908d
3674228837,342861170,0,30835454,True,,,primary_link,30.744999999999997,,,,,,,,,40.0,#440154
